quantity,original_price,unit_price,item_total,channel,channel_campaigns
5,36.65,36.65,183.25,App Mobile,App Mobile
5,52.28,36.6,182.98,App Mobile,App Mobile
5,36.34,36.34,181.7,App Mobile,App Mobile
5,36.34,36.34,181.7,App Mobile,App Mobile
5,35.73,35.73,178.65,App Mobile,App Mobile
5,35.69,35.69,178.45,E-commerce,Website Banner
5,35.59,35.59,177.95,E-commerce,Website Banner
5,50.34,35.24,176.19,App Mobile,App Mobile
5,35.2,35.2,176,E-commerce,Website Banner
5,35.16,35.16,175.8,E-commerce,Website Banner
5,34.71,34.71,173.55,E-commerce,Website Banner
5,34.58,34.58,172.9,E-commerce,Website Banner
5,49.16,34.41,172.06,App Mobile,App Mobile
5,34.39,34.39,171.95,App Mobile,App Mobile
5,34.35,34.35,171.75,E-commerce,Website Banner
5,34.35,34.35,171.75,App Mobile,App Mobile
5,34.35,34.35,171.75,App Mobile,App Mobile
5,34.25,34.25,171.25,E-commerce,Website Banner
5,34.23,34.23,171.15,E-commerce,Website Banner
5,34.23,34.23,171.15,E-commerce,Website Banner
5,34.23,34.23,171.15,App Mobile,App Mobile
5,34.23,34.23,171.15,E-commerce,Website Banner
5,33.94,33.94,169.7,App Mobile,App Mobile
5,33.94,33.94,169.7,E-commerce,Website Banner
5,33.94,33.94,169.7,App Mobile,App Mobile
5,33.59,33.59,167.95,App Mobile,App Mobile
5,47.84,33.49,167.44,App Mobile,App Mobile
5,33.39,33.39,166.95,E-commerce,Website Banner
5,33.39,33.39,166.95,App Mobile,App Mobile
5,32.94,32.94,164.7,App Mobile,App Mobile
5,36.48,32.83,164.16,E-commerce,Website Banner
5,36.05,32.44,162.22,E-commerce,Website Banner
5,32.21,32.21,161.05,E-commerce,Website Banner
5,35.73,32.16,160.78,E-commerce,Website Banner
5,31.84,31.84,159.2,App Mobile,App Mobile
5,31.84,31.84,159.2,E-commerce,Website Banner
5,31.67,31.67,158.35,E-commerce,Website Banner
5,31.61,31.61,158.05,App Mobile,App Mobile
5,44.9,31.43,157.15,App Mobile,App Mobile
5,31.15,31.15,155.75,App Mobile,App Mobile
5,31.15,31.15,155.75,E-commerce,Website Banner
5,44.08,30.86,154.28,App Mobile,App Mobile
5,30.83,30.83,154.15,App Mobile,App Mobile
5,30.83,30.83,154.15,E-commerce,Website Banner
5,30.83,30.83,154.15,App Mobile,App Mobile
5,30.41,30.41,152.05,E-commerce,Website Banner
5,30.41,30.41,152.05,E-commerce,Website Banner
5,30.41,30.41,152.05,App Mobile,App Mobile
5,30.41,30.41,152.05,E-commerce,Website Banner
5,30.35,30.35,151.75,App Mobile,App Mobile
5,30.26,30.26,151.3,App Mobile,App Mobile
5,43.09,30.16,150.82,App Mobile,App Mobile
5,30.07,30.07,150.35,E-commerce,Website Banner
5,29.81,29.81,149.05,E-commerce,Website Banner
5,29.81,29.81,149.05,App Mobile,App Mobile
5,29.81,29.81,149.05,E-commerce,Website Banner
5,29.63,29.63,148.15,App Mobile,App Mobile
5,29.63,29.63,148.15,E-commerce,Website Banner
5,32.64,29.38,146.88,E-commerce,Website Banner
5,28.98,28.98,144.9,App Mobile,App Mobile
5,28.98,28.98,144.9,E-commerce,Website Banner
5,28.58,28.58,142.9,E-commerce,Website Banner
5,27.94,27.94,139.7,App Mobile,App Mobile
5,27.45,27.45,137.25,App Mobile,App Mobile
5,27.45,27.45,137.25,E-commerce,Website Banner
5,27.34,27.34,136.7,E-commerce,Website Banner
5,37.8,26.46,132.3,App Mobile,App Mobile
5,26.41,26.41,132.05,E-commerce,Website Banner
5,37.45,26.22,131.08,App Mobile,App Mobile
5,36.84,25.79,128.94,App Mobile,App Mobile
5,24.91,24.91,124.55,App Mobile,App Mobile
5,24.8,24.8,124,App Mobile,App Mobile
5,27.5,24.75,123.75,E-commerce,Website Banner
5,34.71,24.3,121.48,App Mobile,App Mobile
5,24.05,24.05,120.25,E-commerce,Website Banner
5,24.05,24.05,120.25,App Mobile,App Mobile
5,23.9,23.9,119.5,E-commerce,Website Banner
5,23.9,23.9,119.5,E-commerce,Website Banner
5,23.9,23.9,119.5,E-commerce,Website Banner
5,33.98,23.79,118.93,App Mobile,App Mobile
5,23.68,23.68,118.4,E-commerce,Website Banner
5,23.13,23.13,115.65,App Mobile,App Mobile
5,22.96,22.96,114.8,E-commerce,Website Banner
5,22.66,22.66,113.3,E-commerce,Website Banner
5,30.83,21.58,107.9,App Mobile,App Mobile
5,21.53,21.53,107.65,App Mobile,App Mobile
5,21.53,21.53,107.65,E-commerce,Website Banner
5,21.38,21.38,106.9,E-commerce,Website Banner
5,20.82,20.82,104.1,E-commerce,Website Banner
5,20.82,20.82,104.1,E-commerce,Website Banner
5,28.98,20.29,101.43,App Mobile,App Mobile
5,16.69,16.69,83.45,App Mobile,App Mobile
5,15.31,15.31,76.55,E-commerce,Website Banner
